ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
21967,240000,2,2,2,28,0,0,0,0,0,0
21968,120000,2,2,2,28,0,0,0,0,-2,-2
21969,120000,2,2,1,28,-2,-2,-2,-2,-2,-2
21970,390000,2,1,2,28,0,0,0,0,0,0
21971,200000,2,2,1,28,0,0,0,-1,0,0
21972,80000,2,2,2,24,0,0,2,2,2,2
21973,20000,2,2,2,23,2,2,0,0,0,0
21974,50000,2,2,2,24,0,0,0,0,0,0
21975,70000,2,2,2,25,2,0,0,0,0,0
21976,170000,2,2,2,24,0,0,0,0,0,0
21977,80000,2,2,2,25,2,2,2,0,0,0
21978,310000,2,2,2,27,0,0,0,0,0,0
21979,230000,2,1,2,27,0,0,0,0,0,0
21980,20000,2,2,2,27,0,0,0,0,0,0
21981,270000,2,2,1,27,1,2,0,0,0,0
21982,230000,2,3,2,27,-1,2,-1,-1,0,-1
21983,230000,2,2,2,28,0,0,0,0,0,-1
21984,200000,2,1,2,28,0,0,0,0,2,2
21985,30000,2,3,2,28,-1,-1,-1,-1,-1,2
21986,300000,2,2,2,28,0,0,2,2,2,2
21987,500000,2,1,2,29,-1,-1,-1,-1,0,0
21988,170000,2,1,2,29,1,-1,-1,-1,-2,-2
21989,200000,2,2,2,29,-1,-1,-1,-1,0,0
21990,500000,2,1,2,29,0,0,0,0,0,0
21991,50000,2,2,2,29,0,0,0,0,0,0
21992,150000,2,1,2,29,-1,2,-1,-1,0,0
21993,100000,2,2,2,29,0,0,0,0,-1,0
21994,150000,2,1,2,26,0,0,0,0,0,0
21995,170000,2,1,2,26,0,0,0,0,0,0
21996,100000,2,2,2,27,0,0,0,0,0,0
21997,160000,2,1,2,27,-2,-2,-2,-2,-2,-2
21998,90000,2,1,2,27,0,0,0,2,0,0
21999,190000,2,2,2,27,0,0,0,0,0,0
22000,200000,2,2,2,28,0,0,0,0,0,0
22001,50000,2,2,1,28,0,0,2,2,0,0
22002,260000,2,1,2,28,-2,-2,-2,-2,-2,-2
22003,250000,2,2,2,29,0,-1,-1,-2,-1,-1
22004,230000,2,1,2,29,-2,-1,2,-1,-1,-1
22005,240000,2,1,2,26,-1,0,-1,-1,-1,-1
22006,110000,2,1,2,27,0,0,0,0,0,0
22007,60000,2,1,2,27,1,-2,-2,-1,-1,-1
22008,80000,2,1,2,24,0,0,0,-1,-1,0
22009,230000,2,2,2,28,0,0,0,0,0,0
22010,210000,2,1,2,28,0,-1,-1,-1,-1,-1
22011,100000,2,2,2,28,2,2,2,2,2,0
22012,50000,2,2,2,29,2,2,2,2,0,0
22013,50000,2,2,2,27,0,0,0,2,0,0
22014,40000,2,1,2,27,-1,0,0,-1,-1,0
22015,90000,2,2,2,24,0,0,-2,-1,-1,-2
22016,70000,2,1,2,25,0,0,0,0,2,2
22017,30000,2,2,1,26,0,0,0,0,2,0
22018,170000,2,1,2,27,-1,-1,-1,-1,-1,-1
22019,80000,2,2,2,27,0,0,0,0,0,0
22020,140000,2,2,2,27,0,0,0,-1,-1,-1
22021,30000,2,2,2,25,0,0,2,0,0,0
22022,40000,2,2,2,25,0,0,0,0,0,0
22023,50000,2,1,2,26,1,-2,-2,-1,-1,-1
22024,230000,2,2,2,26,0,0,0,0,0,0
22025,60000,2,1,2,27,1,-1,-1,-1,0,0
22026,60000,2,1,2,27,0,0,0,0,0,0
22027,250000,2,2,2,29,0,0,0,0,0,0
22028,240000,2,1,1,29,0,0,0,-1,0,0
22029,310000,2,1,2,28,0,0,0,0,0,0
22030,320000,2,1,2,28,0,0,0,0,0,0
22031,20000,2,1,2,28,0,0,0,-2,-2,-2
22032,300000,2,1,2,28,0,0,0,0,-1,-1
22033,50000,2,2,2,28,0,0,0,0,0,0
22034,570000,2,1,2,28,0,0,0,0,0,0
22035,160000,2,1,2,28,0,0,0,0,0,0
22036,230000,2,2,2,28,-1,-1,-1,-1,-1,-1
22037,250000,2,1,2,28,0,0,0,0,-1,0
22038,80000,2,2,2,28,0,0,0,0,0,0
22039,60000,2,3,2,28,-1,-1,0,0,0,0
22040,90000,2,5,2,24,0,0,0,0,0,-1
22041,150000,2,1,1,25,-1,-1,-1,-1,-1,-1
22042,90000,2,3,1,25,0,0,0,0,0,0
22043,150000,2,1,2,25,1,-2,-2,-2,-2,-1
22044,150000,2,1,2,24,0,0,0,0,0,0
22045,400000,2,3,1,25,0,-1,-1,-1,-1,-1
22046,200000,2,1,2,25,0,0,0,0,0,0
22047,210000,2,1,2,25,0,0,0,0,0,0
22048,140000,2,2,1,28,-1,2,-1,-1,-1,-1
22049,220000,2,2,2,28,-1,-1,-1,-1,-1,-1
22050,250000,2,2,1,29,0,0,0,-1,-1,-1
22051,120000,2,1,2,29,-1,-1,-1,-1,-1,-1
22052,200000,2,2,1,28,1,-1,-1,-1,-1,-1
22053,50000,2,2,2,29,1,2,2,2,0,0
22054,50000,2,3,2,29,0,0,0,0,-1,0
22055,230000,2,1,2,29,-2,-2,-1,-1,-2,-2
22056,100000,2,1,1,29,2,2,-2,-2,-2,-2
22057,50000,2,2,1,29,1,2,0,0,0,0
22058,330000,2,1,2,27,0,0,0,0,0,0
22059,90000,2,1,2,27,-1,-1,-2,-2,-2,-2
22060,150000,2,2,1,27,0,0,0,0,0,0
22061,70000,2,3,2,28,2,2,2,2,2,2
22062,80000,2,1,2,28,0,0,0,0,0,0
22063,130000,2,2,2,28,0,0,-1,0,0,0
22064,130000,2,1,2,29,0,0,0,3,3,2
22065,140000,2,2,2,29,-1,-1,-1,-2,-2,-2
22066,240000,2,3,1,27,-1,-1,-1,-1,-1,-1
22067,160000,2,1,2,26,-1,-1,-1,0,0,0
22068,50000,2,1,2,26,-1,-1,-1,-1,-1,-1
22069,500000,2,1,2,27,-1,0,-1,-1,-1,-2
22070,260000,2,2,1,28,0,0,0,0,0,0
22071,100000,2,2,2,23,0,0,0,0,0,0
22072,130000,2,2,2,23,0,0,0,0,0,0
22073,80000,2,1,2,26,0,0,0,0,0,0
22074,400000,2,2,2,29,0,-1,-1,-1,0,-1
22075,360000,2,2,2,27,0,0,0,0,0,0
22076,190000,2,1,2,28,0,0,2,0,0,0
22077,90000,2,2,2,28,0,0,0,0,0,0
22078,50000,2,1,2,29,0,0,0,0,0,0
22079,80000,2,2,2,29,0,0,2,2,2,2
22080,120000,2,2,2,29,-1,-1,-2,-1,0,0
22081,100000,2,2,2,28,2,0,0,2,2,2
22082,170000,2,1,1,28,1,-1,-1,-1,-1,-1
22083,90000,2,1,2,28,0,0,0,2,2,2
22084,400000,2,1,2,27,-2,-2,-2,-2,-2,-2
22085,230000,2,1,2,27,0,0,0,2,0,0
22086,260000,2,1,2,28,0,0,0,0,0,0
22087,110000,2,2,2,29,0,0,0,0,0,0
22088,500000,2,2,2,28,-1,0,0,0,0,0
22089,90000,2,2,2,28,-1,-1,-1,-1,-1,-1
22090,60000,2,1,2,28,0,0,2,2,-1,-1
22091,320000,2,2,1,28,0,0,2,0,0,0
22092,320000,2,2,1,29,0,0,0,0,0,0
22093,190000,2,1,2,28,0,0,0,0,0,0
22094,80000,2,1,2,28,1,-2,-2,-2,-2,-2
22095,230000,2,2,1,28,2,2,2,2,2,2
22096,310000,2,1,1,29,-2,-2,-2,-2,-2,-2
22097,260000,2,2,2,29,0,0,0,0,0,0
22098,200000,2,1,2,29,1,-1,0,0,-1,-1
22099,200000,2,1,2,29,0,0,0,-1,0,-1
22100,200000,2,2,2,28,0,0,0,0,0,0
22101,50000,2,2,2,28,0,0,0,0,0,0
22102,50000,2,3,2,28,0,0,0,0,0,0
22103,50000,2,1,2,29,0,0,0,0,0,0
22104,240000,2,2,1,29,0,0,0,0,0,0
22105,100000,2,2,2,29,0,0,0,-1,-1,-1
22106,230000,2,2,2,28,-1,-1,-1,-1,-1,-1
22107,230000,2,1,2,29,0,0,0,0,0,0
22108,240000,2,2,1,28,2,2,2,2,2,0
22109,150000,2,2,1,30,-1,-1,0,0,-1,-1
22110,150000,2,2,1,30,0,-1,-1,-1,-1,-1
22111,200000,2,1,2,29,-1,-1,-1,-1,0,0
22112,60000,2,2,2,29,2,0,0,0,0,0
22113,50000,2,2,2,31,0,0,0,0,0,0
22114,140000,2,2,2,31,-1,-1,-1,-1,0,-1
22115,220000,2,1,1,30,2,2,0,0,0,0
22116,300000,2,1,2,28,-2,-2,-2,-2,-2,-2
22117,300000,2,1,2,29,-2,-2,-2,-2,-2,-2
22118,200000,2,1,2,29,0,0,0,0,0,0
22119,80000,2,2,3,29,-1,-1,2,-1,-1,-1
22120,430000,2,2,2,29,2,0,0,0,0,0
22121,60000,2,2,3,29,0,0,0,-1,-1,-1
22122,170000,2,2,2,29,-1,-1,-1,-1,-1,-1
22123,50000,2,2,2,29,0,0,0,0,0,0
22124,420000,2,2,2,26,0,0,0,0,0,0
22125,80000,2,2,2,26,3,2,2,2,2,2
22126,230000,2,1,2,27,-1,-1,-1,-1,-1,-2
22127,270000,2,2,2,29,0,0,0,0,0,0
22128,500000,2,1,2,28,0,0,0,0,0,0
22129,220000,2,2,2,28,0,0,0,2,0,0
22130,180000,2,3,2,24,0,0,0,0,0,0
22131,50000,2,2,2,23,0,0,0,0,2,2
22132,20000,2,5,2,22,1,2,0,0,0,0
22133,20000,2,1,2,24,1,-1,-1,-1,-1,-1
22134,80000,2,1,2,22,1,2,2,-1,-1,-1
22135,120000,2,2,1,23,0,0,0,0,0,0
22136,40000,2,1,2,23,0,0,0,0,0,0
22137,100000,2,2,1,42,-2,-2,-2,-2,-2,-2
22138,90000,2,2,2,25,1,2,0,0,0,0
22139,160000,2,2,2,24,0,0,0,0,0,0
22140,100000,2,1,2,24,0,0,0,-1,-1,-1
22141,230000,2,1,2,25,0,0,0,0,0,0
22142,60000,2,1,2,28,0,0,0,0,0,0
22143,300000,2,1,1,26,2,-1,-1,0,0,-1
22144,140000,2,2,1,29,0,0,0,0,0,0
22145,300000,2,1,2,29,-2,-2,-2,-2,-2,-2
22146,60000,2,1,2,29,0,0,0,0,0,0
22147,360000,2,2,2,29,-2,-2,-2,-2,-1,-1
22148,100000,2,1,2,29,1,2,0,-1,0,0
22149,100000,2,2,2,29,-1,-1,-1,-1,-1,-1
22150,320000,2,1,2,29,-2,-1,2,-1,-1,-1
22151,500000,2,2,2,29,-2,-2,-2,-2,-2,-2
22152,180000,2,1,2,30,-2,-2,-2,-2,-2,-2
22153,280000,2,2,1,30,2,0,0,0,0,0
22154,140000,2,2,1,30,0,0,0,0,0,0
22155,200000,2,2,1,30,-1,2,-1,2,0,0
22156,270000,2,1,2,30,0,0,0,2,0,0
22157,230000,2,1,1,30,0,0,0,0,0,0
22158,210000,2,1,2,29,1,-1,-1,-2,-1,-1
22159,170000,2,1,2,29,-1,-1,0,-1,-1,-2
22160,230000,2,1,2,29,-2,-2,-2,-2,-2,-2
22161,300000,2,2,2,29,0,0,0,0,0,0
22162,150000,2,3,2,29,-1,-1,-1,-2,-2,-1
22163,360000,2,1,2,29,1,-2,-2,-2,-2,-2
22164,110000,2,2,2,29,2,0,0,0,0,0
22165,150000,2,1,3,30,1,-1,2,-1,-1,-1
22166,50000,2,1,2,27,0,0,0,0,0,0
22167,170000,2,1,2,27,-1,-1,2,-1,-1,-1
22168,210000,2,2,2,27,0,0,0,0,0,0
22169,50000,2,2,2,28,2,2,2,0,0,0
22170,200000,2,2,2,30,0,0,0,2,0,0
22171,100000,2,1,2,28,0,0,0,0,0,0
22172,180000,2,2,2,31,0,0,-1,0,0,0
22173,80000,2,2,1,33,0,0,0,0,0,0
22174,80000,2,2,1,27,0,-1,-1,-2,-2,-2
22175,50000,2,3,1,29,0,0,0,0,0,0
22176,560000,2,2,1,28,-2,-2,-2,-2,-2,-2
22177,150000,2,2,2,28,2,0,0,0,0,0
22178,310000,2,2,2,27,-1,-1,-1,-1,0,-1
22179,210000,2,2,2,27,-1,-1,-1,-1,-1,-1
22180,200000,2,1,2,27,-2,-2,-2,-2,-2,-2
22181,100000,2,1,2,28,0,0,0,-1,-1,-1
22182,200000,2,2,1,28,-2,-2,-2,-2,-2,-2
22183,40000,2,2,1,28,0,0,2,0,0,0
22184,80000,2,3,1,29,-2,-2,-2,-2,-2,-2
22185,360000,2,3,2,29,-2,-2,-2,-2,-2,-2
22186,290000,2,2,2,28,0,0,0,0,0,-1
22187,90000,2,1,2,28,-2,-2,-2,-2,-2,-2
22188,280000,2,1,2,29,-1,-1,-1,-1,-1,0
22189,50000,2,1,2,29,0,0,0,0,-1,0
22190,200000,2,3,1,29,0,0,0,0,0,0
22191,400000,2,2,2,30,0,0,0,0,0,0
22192,210000,2,1,2,31,-2,-2,-2,-2,-2,-2
22193,50000,2,2,1,31,0,0,0,0,0,-2
22194,150000,2,1,2,30,-1,-1,-1,-1,-1,-1
22195,230000,2,1,2,29,1,-2,-1,-1,-1,-1
22196,70000,2,1,2,29,0,0,0,0,0,0
22197,450000,2,1,1,29,0,0,0,0,0,0
22198,80000,2,2,2,29,0,0,0,0,0,0
22199,380000,2,2,2,30,0,0,0,0,0,0
22200,100000,2,2,1,31,0,0,0,0,0,-1
22201,30000,2,2,1,31,0,0,0,0,0,0
22202,140000,2,1,2,31,0,0,0,0,0,0
22203,320000,2,1,2,27,1,2,2,2,2,2
22204,20000,2,2,1,24,0,0,0,0,0,0
22205,350000,2,2,2,25,0,0,2,0,0,0
22206,180000,2,2,2,25,0,0,0,0,0,0
22207,30000,2,2,2,23,0,0,0,0,0,0
22208,110000,2,1,2,24,0,0,2,0,0,0
22209,50000,2,2,2,24,0,0,0,0,0,-2
22210,200000,2,2,2,31,-1,-1,-1,-1,-1,-1
22211,100000,2,2,2,29,0,0,0,0,0,0
22212,100000,2,1,2,27,-1,-1,-2,-2,-1,-1
22213,150000,2,1,2,29,-1,0,-1,-1,2,0
22214,60000,2,2,1,27,0,0,0,0,0,0
22215,80000,2,2,1,27,0,-1,-1,-1,-1,-1
22216,150000,2,1,2,26,0,-1,-1,-1,-1,-1
22217,30000,2,1,2,27,0,0,0,0,0,0
22218,150000,2,1,2,26,0,0,0,0,0,0
22219,250000,2,1,2,26,0,0,0,0,0,0
22220,500000,2,1,2,29,0,0,0,0,0,0
22221,230000,2,1,2,28,0,0,0,0,0,0
22222,160000,2,1,2,29,-2,-2,-2,-2,-2,-2
22223,360000,2,1,1,31,-2,-2,-2,-2,-2,-2
22224,400000,2,2,1,30,0,0,0,0,0,0
22225,130000,2,1,2,29,0,0,2,0,0,0
22226,80000,2,1,2,28,0,0,0,0,0,0
22227,160000,2,1,2,28,-2,-2,-2,-2,-2,-2
22228,390000,2,1,1,28,0,0,0,0,0,0
22229,200000,2,2,2,31,-1,2,2,-1,-1,-1
22230,30000,2,2,1,30,0,0,0,0,0,0
22231,50000,2,3,2,31,-1,3,2,-1,2,0
22232,180000,2,2,2,31,0,0,0,0,0,0
22233,200000,2,3,2,32,0,0,0,0,0,0
22234,180000,2,2,1,32,0,0,0,0,2,0
22235,250000,2,1,2,31,-1,0,0,0,0,-1
22236,180000,2,1,2,29,-1,-1,-1,-1,0,-1
22237,50000,2,2,1,32,0,0,0,0,0,0
22238,220000,2,1,1,33,0,0,0,0,0,0
22239,360000,2,2,1,31,-2,-2,-2,-2,-2,-2
22240,500000,2,1,2,29,0,0,0,0,0,0
22241,50000,2,3,1,30,-1,-1,-1,-1,-1,-1
22242,150000,2,2,2,30,-1,-1,-2,-2,-1,-1
22243,150000,2,2,2,31,-1,-1,-1,-1,0,-1
22244,300000,2,1,2,31,-1,-1,-1,-1,-1,-1
22245,130000,2,1,2,24,0,0,0,2,0,0
22246,30000,2,3,2,22,2,0,0,2,2,2
22247,90000,2,2,2,25,0,-1,-1,-1,-1,-1
22248,90000,2,2,2,25,0,0,0,-1,-1,2
22249,70000,2,3,2,25,0,0,0,0,0,0
22250,80000,2,2,1,25,0,0,0,0,0,0
22251,60000,2,2,2,25,0,0,0,0,0,0
22252,60000,2,3,2,26,-1,2,-1,-1,0,0
22253,420000,2,2,2,27,-2,-2,-2,-2,-2,-2
22254,200000,2,1,2,27,-2,-2,-2,-2,-2,-2
22255,220000,2,1,2,29,-2,-2,-2,-1,0,0
22256,170000,2,1,2,29,-1,0,0,-2,-2,-2
22257,500000,2,3,2,29,-2,-2,-2,-2,-2,-2
22258,60000,2,1,2,29,1,-1,2,-1,-1,-1
22259,140000,2,2,2,30,-2,-2,-2,-2,-2,-2
22260,100000,2,2,1,31,0,0,0,-2,-1,-1
22261,180000,2,1,2,31,-2,-2,-2,-2,-2,-2
22262,360000,2,1,2,31,1,-2,-2,-2,-2,-2
22263,420000,2,1,2,31,0,0,0,0,0,0
22264,200000,2,2,2,29,-1,-1,-1,-1,-1,-1
22265,260000,2,2,1,31,0,0,0,0,0,0
22266,300000,2,2,2,30,-2,-2,-2,-2,-2,-2
22267,400000,2,1,2,29,0,0,2,0,0,0
22268,220000,2,1,2,30,0,0,0,0,-1,-1
22269,130000,2,1,2,30,-1,-1,-1,-1,-1,0
22270,150000,2,1,2,29,-1,-1,-1,-1,-1,-1
22271,280000,2,1,2,33,0,0,0,0,0,0
22272,230000,2,1,2,33,0,0,0,0,0,0
22273,180000,2,2,1,28,0,0,0,0,0,0
22274,270000,2,2,2,29,0,0,0,0,0,0
22275,190000,2,4,2,30,0,0,0,0,-1,0
22276,150000,2,3,2,30,0,0,0,0,0,0
22277,230000,2,1,2,28,-2,-2,-2,-2,-2,-1
22278,70000,2,3,1,29,0,0,0,0,0,0
22279,500000,2,2,2,29,-2,-2,-2,-2,-2,-2
22280,50000,2,2,1,30,0,0,0,0,0,0
22281,220000,2,1,2,29,0,0,0,0,0,0
22282,210000,2,2,1,30,-1,-1,-2,-2,-2,-2
22283,260000,2,2,1,30,0,0,0,0,0,0
22284,280000,2,1,2,29,-1,-1,-1,-1,0,-1
22285,180000,2,1,2,30,-1,-1,-1,-1,-1,-1
22286,30000,2,3,1,29,1,2,2,2,2,2
22287,20000,2,2,1,30,1,-2,-1,2,2,-2
22288,200000,2,2,1,32,1,-1,2,-1,2,2
22289,80000,2,1,2,30,3,2,0,0,0,0
22290,90000,2,2,2,31,0,0,0,0,2,2
22291,20000,2,2,1,32,2,0,0,0,2,2
22292,30000,2,3,1,32,0,0,0,2,0,0
22293,70000,2,1,2,29,0,0,0,0,0,0
22294,200000,2,2,1,29,0,0,0,0,0,0
22295,420000,2,2,2,29,0,0,-1,0,-1,0
22296,130000,2,2,1,29,0,0,0,0,0,0
22297,160000,2,1,2,30,0,0,0,0,0,0
22298,320000,2,1,1,29,-1,0,0,-2,-2,-2
22299,130000,2,1,2,29,-1,-1,-1,0,0,0
22300,200000,2,1,2,29,1,-2,-1,-1,-2,-1
22301,320000,2,1,2,30,-2,-2,-2,-2,-2,-2
22302,400000,2,2,1,30,0,0,0,0,0,0
22303,390000,2,2,2,30,0,0,0,-1,-1,0
22304,100000,2,1,1,29,0,0,0,0,-2,-1
22305,100000,2,2,1,30,-1,0,0,0,0,0
22306,400000,2,2,2,31,0,0,0,0,0,0
22307,100000,2,2,1,27,-1,2,-1,2,0,0
22308,300000,2,3,1,27,-1,-1,-1,-1,-1,-1
22309,20000,2,2,2,27,0,0,0,0,0,0
22310,50000,2,2,2,27,0,0,0,0,0,-2
22311,100000,2,1,2,30,2,2,2,2,2,2
22312,200000,2,2,1,30,0,0,0,0,0,0
22313,300000,2,2,2,30,0,0,0,0,2,0
22314,240000,2,3,1,30,-1,-1,-1,-1,-1,-1
22315,240000,2,2,1,30,-1,-1,-1,-1,-1,-1
22316,120000,2,3,1,30,1,2,0,0,0,0
22317,350000,2,1,2,31,-1,2,-1,-1,-1,-1
22318,590000,2,1,2,31,1,-1,-1,-1,-1,0
22319,240000,2,1,2,30,1,-2,-2,-2,-2,-2
22320,200000,2,4,2,27,-2,-2,-2,-2,-2,-2
22321,300000,2,1,2,27,0,0,0,0,0,0
22322,240000,2,2,1,28,-1,0,0,0,-1,-1
22323,170000,2,1,2,28,-1,-1,-1,-1,-1,-1
22324,470000,2,2,2,30,0,0,0,0,0,0
22325,110000,2,1,2,30,0,0,0,0,0,0
22326,30000,2,3,2,24,0,0,0,0,0,0
22327,80000,2,2,2,24,1,1,-1,-1,-1,-1
22328,100000,2,1,2,24,1,-2,-2,-2,-2,-2
22329,160000,2,2,2,25,0,0,0,0,0,0
22330,110000,2,1,2,27,0,0,0,0,0,0
22331,150000,2,3,2,28,2,0,0,0,0,0
22332,390000,2,1,2,30,0,0,0,0,0,0
22333,180000,2,2,1,30,-2,-2,-2,-2,-2,-2
22334,300000,2,1,2,29,0,0,0,0,0,0
22335,400000,2,1,1,29,0,0,0,0,0,0
22336,110000,2,1,2,29,1,2,0,0,0,0
22337,120000,2,1,2,28,0,0,0,0,0,0
22338,200000,2,2,2,28,-1,-1,-1,-1,0,0
22339,120000,2,2,1,25,0,0,0,0,0,0
22340,270000,2,2,2,25,0,0,0,0,0,0
22341,250000,2,1,2,25,0,0,0,0,0,0
22342,130000,2,2,1,25,0,-1,-1,-1,0,0
22343,290000,2,1,2,26,-1,-1,-2,-1,-1,-1
22344,210000,2,2,2,26,0,0,0,0,0,0
22345,200000,2,2,2,26,1,-1,2,-1,0,0
22346,240000,2,1,2,28,1,2,2,2,0,-1
22347,170000,2,1,1,30,-2,-2,-2,-1,-1,-1
22348,180000,2,1,2,28,-1,-1,-1,-1,-1,-1
22349,280000,2,1,2,28,-2,-2,-2,-2,-2,-2
22350,490000,2,2,2,28,0,0,0,0,0,0
22351,240000,2,2,2,31,-1,-1,-1,-1,-1,-1
22352,150000,2,1,1,31,0,0,0,0,0,0
22353,350000,2,1,2,32,0,0,0,0,2,0
22354,80000,2,2,1,30,0,0,0,0,0,0
22355,330000,2,1,2,31,-1,-1,-1,-1,-1,-1
22356,20000,2,2,1,31,1,-1,-1,-1,-1,-1
22357,210000,2,2,2,32,0,0,0,0,0,0
22358,400000,2,2,2,32,-2,-2,-2,-2,-2,-2
22359,230000,2,2,1,28,-2,-2,-2,-2,-2,-2
22360,200000,2,1,2,29,-2,-2,-2,-2,-2,-2
22361,180000,2,2,2,31,-2,-2,-2,-2,-2,-2
22362,200000,2,2,1,30,0,0,2,0,0,0
22363,50000,2,2,2,26,0,0,0,0,0,0
22364,290000,2,1,2,27,-1,-1,0,0,0,0
22365,100000,2,2,1,31,0,0,0,0,0,0
22366,150000,2,2,2,32,0,0,0,2,2,2
22367,20000,2,2,2,32,-1,-1,-1,-1,-1,0
22368,200000,2,1,1,32,0,0,-1,-1,-2,-2
22369,80000,2,2,2,32,0,0,0,0,0,0
22370,290000,2,1,2,29,0,0,0,0,0,0
22371,200000,2,2,1,29,0,0,0,0,0,0
22372,150000,2,2,2,29,-1,-1,-1,-1,-1,-1
22373,180000,2,1,2,27,0,0,0,0,0,0
22374,420000,2,2,1,32,0,0,0,0,0,0
22375,30000,2,3,1,29,0,0,2,2,2,2
22376,230000,2,1,2,31,-1,-1,2,-1,-1,0
22377,60000,2,2,2,27,1,2,2,2,2,2
22378,220000,2,2,2,28,0,0,0,0,0,0
22379,240000,2,1,2,29,0,0,0,0,0,0
22380,140000,2,2,2,31,-2,-2,-2,-2,-2,-2
22381,200000,2,1,2,32,-2,-2,-2,-2,-2,-2
22382,410000,2,1,2,30,-2,-2,-2,-2,-2,-2
22383,140000,2,2,1,34,0,0,0,0,0,0
22384,80000,2,2,2,30,0,0,0,0,0,0
22385,340000,2,2,2,29,0,0,0,0,0,0
22386,140000,2,1,2,29,-1,-1,-2,-1,-1,-1
22387,170000,2,1,2,30,2,2,2,2,2,2
22388,290000,2,1,2,30,0,0,0,0,0,-1
22389,360000,2,2,2,31,0,-1,-1,-1,-2,-2
22390,310000,2,1,1,32,0,-1,0,0,0,0
22391,500000,2,2,2,32,-1,-1,-1,-1,0,0
22392,250000,2,1,2,33,2,0,0,0,0,2
22393,500000,2,1,2,33,-2,-2,-2,-2,-2,-2
22394,80000,2,2,1,33,0,0,0,0,0,0
22395,180000,2,2,2,30,0,0,0,0,0,0
22396,320000,2,1,2,30,0,0,0,0,0,0
22397,130000,2,2,1,30,0,0,0,0,0,-1
22398,250000,2,3,2,30,-1,-1,-1,-1,-1,-1
22399,380000,2,1,2,27,-1,0,0,0,0,0
22400,200000,2,1,2,27,0,0,-2,-2,-2,-2
22401,260000,2,5,1,28,0,0,0,0,0,0
22402,150000,2,2,2,28,2,2,2,2,2,2
22403,100000,2,1,2,28,1,-2,-2,-2,-2,-2
22404,180000,2,2,1,28,0,0,0,0,0,0
22405,150000,2,1,2,26,0,0,0,0,0,0
22406,230000,2,2,2,27,0,0,0,0,0,0
22407,160000,2,2,2,29,0,0,0,0,0,0
22408,360000,2,2,1,30,0,0,0,0,0,0
22409,150000,2,3,1,28,0,0,0,0,0,0
22410,360000,2,1,1,34,-2,-2,-2,-2,-2,-2
22411,10000,2,2,2,37,-1,-1,-1,-1,0,0
22412,20000,2,2,2,35,0,0,0,0,0,0
22413,50000,2,2,1,35,0,0,0,0,0,0
22414,50000,2,2,2,37,1,2,0,0,0,0
22415,60000,2,2,1,37,1,2,2,2,2,2
22416,20000,2,3,2,37,2,2,2,2,0,0
22417,130000,2,2,2,39,2,2,2,0,0,2
22418,50000,2,3,2,36,0,0,0,0,0,0
22419,350000,2,2,1,36,0,0,0,0,0,0
22420,210000,2,2,1,40,0,0,0,0,0,0
22421,10000,2,2,2,23,0,0,0,0,2,0
22422,20000,2,2,1,34,1,2,2,2,0,0
22423,80000,2,1,1,33,0,0,0,0,0,0
22424,110000,2,2,2,33,0,0,0,0,0,0
22425,180000,2,1,2,40,-2,-2,-2,-2,-2,-2
22426,360000,2,3,2,37,-1,-1,-1,-1,-1,-1
22427,250000,2,2,1,33,-1,-1,-1,-1,-1,-1
22428,180000,2,2,1,34,0,-1,-1,-1,-1,-2
22429,190000,2,2,2,35,0,0,0,0,0,0
22430,150000,2,1,2,35,-1,2,2,2,2,2
22431,90000,2,2,1,35,0,0,0,2,2,2
22432,230000,2,1,2,39,-1,-1,-1,-1,-1,0
22433,120000,2,3,1,47,-2,-2,-2,-2,-2,-2
22434,100000,2,3,1,36,2,0,0,2,0,0
22435,60000,2,3,2,45,0,0,0,0,0,0
22436,360000,2,1,2,38,0,0,0,2,0,0
22437,310000,2,2,1,38,0,0,0,0,0,0
22438,280000,2,2,2,37,-1,-1,-1,-1,-1,-1
22439,30000,2,3,2,38,2,2,2,2,2,-1
22440,260000,2,2,1,38,0,0,0,0,0,0
22441,180000,2,2,1,36,-1,-1,-1,-2,-2,-2
22442,330000,2,2,2,36,0,0,0,0,0,0
22443,400000,2,3,1,46,-1,-1,2,0,0,-1
22444,90000,2,2,1,36,0,0,2,0,0,0
22445,200000,2,1,2,36,-2,-2,-2,-2,-2,-2
22446,280000,2,3,2,38,-1,-1,-1,-1,0,0
22447,350000,2,1,1,37,-2,-2,-2,-2,-2,-2
22448,50000,2,2,1,42,0,0,0,0,0,0
22449,50000,2,2,2,44,-1,-1,-1,-1,0,0
22450,120000,2,2,1,41,-1,-1,-1,-1,0,0
22451,80000,2,2,2,38,0,0,0,0,0,0
22452,90000,2,2,3,36,0,0,0,0,0,0
22453,50000,2,2,3,44,0,0,0,0,0,0
22454,180000,2,1,1,44,0,0,0,2,0,0
22455,200000,2,3,1,31,0,0,0,0,0,0
22456,420000,2,2,1,31,0,0,0,0,0,0
22457,270000,2,2,1,31,-1,-1,0,0,0,0
22458,50000,2,3,1,49,0,0,0,0,0,0
22459,30000,2,1,1,41,0,0,0,0,0,0
22460,170000,2,2,1,36,2,2,2,2,2,2
22461,170000,2,2,1,42,0,0,0,0,-2,-2
22462,150000,2,6,2,40,0,0,0,0,0,-2
